S no,Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Air_Quality_Index_PM,Cloudiness, Power_Consumption_in_A_Zone
1765,13.37,85,0.071,0.055,0.171,156,0,15377.5076
1766,13.32,85.9,0.075,0.059,0.167,156,0,15370.21277
1767,13.34,85.5,0.073,0.048,0.126,154,0,15413.98176
1768,13.2,85.7,0.075,0.048,0.13,156,0,15789.66565
1769,13.2,85.5,0.073,,0.178,152,0,15778.7234
1770,13.2,85.2,0.075,0.062,0.134,153,0,15734.95441
1771,13.15,84.7,0.074,0.07,0.163,153,0,15705.77508
1772,13.07,84.5,0.073,0.048,0.148,159,0,16154.40729
1773,13.07,84.2,0.075,0.066,0.126,150,0,15961.09422
1774,13.02,83.8,0.073,0.051,0.126,157,0,15413.98176
1775,13,83.8,0.074,0.048,0.159,156,0,15275.37994
1776,12.88,83.6,0.072,0.044,0.167,152,0,15176.8997
1777,12.82,83.7,0.075,0.07,0.148,156,0,15217.02128
1778,12.77,83.7,0.072,0.223,0.278,155,0,15388.44985
1779,12.73,83.4,0.074,0.992,1.009,156,0,15906.38298
1780,12.76,83.5,0.071,2.5,2.518,150,0,16603.03951
1781,12.79,83.4,0.076,5.958,6.038,155,0,17004.25532
1782,12.86,83.4,0.073,10.5,10.63,151,0,17303.34347
1783,13.03,83.5,0.069,14.89,15.14,153,0,17551.36778
1784,13.18,83.3,0.073,19.19,19.56,151,0,18335.56231
1785,13.28,82.8,0.073,20.02,20.35,154,0,19192.70517
1786,13.49,82.6,0.072,26.85,27.33,151,0,19758.05471
1787,13.59,83.1,0.077,30.25,30.62,151,0,20009.72644
1788,13.74,83.7,0.074,36.49,36.9,150,0,20294.22492
1789,13.95,85.1,0.077,48.32,48.84,156,0,20341.64134
1790,14.69,85,0.076,79,80.2,157,0,20713.67781
1791,15.06,84.3,0.072,85,86.3,150,0,21078.41945
1792,15.18,83.5,0.073,78.4,79.6,152,0,21443.16109
1793,15.29,82.9,0.075,97,98.6,154,0,21636.47416
1794,15.35,82,0.069,123.1,125.1,154,0,21964.74164
1795,15.45,81.7,0.07,133.5,135.6,155,0,22012.15805
1796,15.54,81.3,0.08,168.2,170.5,155,0,22019.45289
1797,15.68,80.9,0.076,160.6,179.1,157,0,22271.12462
1798,15.79,80.2,0.074,184.8,184.9,158,0,22588.44985
1799,15.86,79.3,0.075,182.7,182.6,157,0,21767.78116
1800,15.97,78.3,0.07,199.1,201.2,156,0,21457.75076
1801,16.07,77.4,0.076,194.6,197.6,159,0,21012.76596
1802,16,77.3,0.076,183.4,185,151,0,21217.02128
1803,15.98,77.5,0.073,220,223.2,159,0,21249.84802
1804,15.99,77.5,0.075,231.2,234.4,157,0,21089.3617
1805,16.05,77.6,0.075,228.4,231.3,153,0,21052.88754
1806,16.08,76.7,0.075,230.6,234.4,155,0,20917.93313
1807,16.14,76.4,0.07,236.7,241.2,156,0,20837.68997
1808,16.2,75.7,0.073,233.1,237.6,158,0,20852.27964
1809,16.23,75.6,0.077,232.2,236.9,151,0,20491.18541
1810,16.3,75.4,0.074,250.3,255,150,0,20750.15198
1811,16.38,74.4,0.074,239.7,242.4,151,0,20859.57447
1812,16.35,73.5,0.075,248,252.2,157,0,20925.22796
1813,16.42,74.1,0.071,252.9,254.6,159,0,20753.79939
1814,16.49,73.6,0.072,244.8,245.1,159,0,20524.01216
1815,16.44,73.5,0.074,248.7,252,155,0,20327.05167
1816,16.41,73.7,0.072,249.5,254.5,156,0,20469.30091
1817,16.42,73.9,0.074,248.7,254.4,157,0,20440.12158
1818,16.44,73.8,0.074,239.1,245.2,158,0,20454.71125
1819,16.48,73.2,0.071,208.2,213.1,151,0,20564.13374
1820,16.49,72.6,0.069,205.9,211.1,153,0,20527.65957
1821,16.55,71.8,0.074,216.5,222,152,0,20593.31307
1822,16.47,71.8,0.073,237.1,243.4,158,0,20637.08207
1823,16.58,71.6,0.073,243.1,249,150,0,20538.60182
1824,16.61,71.1,0.071,207.5,211.9,158,0,20217.62918
1825,16.5,71,0.073,172.2,174.5,159,0,20009.72644
1826,16.53,71.2,0.071,218.1,221,155,0,19772.64438
1827,16.55,71.3,0.07,210.8,215,158,0,19765.34954
1828,16.46,72,0.072,140.5,140.5,152,0,20100.91185
1829,16.43,71.9,0.069,123.1,121.8,155,0,20137.38602
1830,16.37,72.2,0.071,139.4,139.5,153,0,20472.94833
1831,16.37,72.2,0.068,115.5,116.9,153,0,20301.51976
1832,16.33,72.5,0.071,68.37,67.92,155,0,20826.74772
1833,16.21,73.2,0.073,63.08,64.5,155,0,21432.21884
1834,16.07,74,0.072,54,55.36,159,0,22708.81459
1835,15.96,74.3,0.073,43.09,44.21,158,0,24703.95137
1836,15.82,74.8,0.071,24.78,25.17,154,0,25823.70821
1837,15.73,75.3,0.074,18.11,18.41,156,0,26440.12158
1838,15.63,75.8,0.073,10.55,10.84,158,0,26352.58359
1839,15.52,76.3,0.067,4.882,5.059,152,0,26254.10334
1840,15.43,76.9,0.073,1.157,1.261,153,0,26141.03343
1841,15.34,77.5,0.072,0.271,0.308,159,0,26053.49544
1842,15.29,77.9,0.065,0.091,0.119,159,0,25980.54711
1843,15.24,78,0.065,0.037,0.089,155,0,25940.42553
1844,14.99,78.8,0.073,0.055,0.122,154,0,26192.09726
1845,14.77,79.3,0.071,0.04,0.108,156,0,26210.33435
1846,14.5,79.8,0.072,,0.141,153,0,25900.30395
1847,14.27,80.6,0.073,0.051,0.082,158,0,25987.84195
1848,14,81.7,0.074,0.04,0.093,155,0,25871.12462
1849,13.86,82.3,0.073,0.062,0.089,150,0,25874.77204
1850,13.76,82.7,0.071,0.055,0.137,152,0,25896.65653
1851,13.65,83.3,0.073,0.048,0.126,152,0,25947.72036
1852,13.65,83.6,0.071,0.044,0.141,156,0,25790.88146
1853,13.57,83.5,0.074,0.059,0.093,153,0,25816.41337
1854,13.42,83.9,0.073,0.055,0.1,150,0,25823.70821
1855,13.32,84.2,0.071,,0.096,155,0,25400.6079
1856,13.2,84.5,0.072,0.055,0.122,154,0,25152.58359
1857,13.09,84.9,0.07,0.062,0.085,157,0,25141.64134
1858,13.07,85,0.07,0.07,0.141,153,0,24944.68085
1859,13,85.1,0.068,0.04,0.115,158,0,24678.41945
1860,12.95,85.5,0.069,0.051,0.137,151,0,24258.96657
1861,12.97,85.6,0.071,0.055,0.111,159,0,24000
1862,12.78,85.8,0.084,0.051,0.156,151,0,23529.48328
1863,12.94,86.5,0.084,0.059,0.108,158,0,23186.62614
1864,13.15,86.3,0.084,0.044,0.167,153,0,22862.00608
1865,13.15,86.4,0.085,0.051,0.159,152,0,22603.03951
1866,13.07,86.3,0.084,0.062,0.152,155,0,22044.9848
1867,13.12,86.7,0.084,0.059,0.115,150,0,21103.95137
1868,13.18,86.5,0.083,0.022,0.185,156,0,20633.43465
1869,13.27,86.5,0.086,0.07,0.137,158,0,20031.61094
1870,13.19,86.1,0.087,0.048,0.119,154,0,19561.09422
1871,13.22,86,0.086,,0.148,155,0,19024.92401
1872,13.24,85.8,0.088,,0.134,157,0,18871.73252
1873,13.32,85.5,0.084,0.044,0.108,155,0,18328.26748
1874,13.54,85.2,0.084,0.037,0.115,153,0,17865.04559
1875,13.56,84.6,0.085,0.037,0.152,157,0,17558.66261
1876,13.97,84.4,0.085,0.055,0.159,159,0,17048.02432
1877,14.27,82.3,0.085,0.051,0.108,151,0,16639.51368
1878,14.53,80.3,0.087,0.04,0.122,153,0,16187.23404
1879,14.68,77.9,0.085,0.066,0.126,151,0,15716.71733
1880,14.57,77.5,0.082,0.044,0.163,155,0,15490.57751
1881,14.28,78.8,0.085,0.051,0.137,150,0,15136.77812
1882,14,79.9,0.089,0.062,0.122,154,0,14768.38906
1883,13.91,80.7,0.086,0.066,0.159,151,0,14378.1155
1884,14.01,80.5,0.085,0.037,0.122,159,0,14188.44985
1885,14.31,79.8,0.087,0.059,0.115,159,0,14002.43161
1886,15.03,75.6,0.083,0.077,0.115,153,0,13856.53495
1887,15.45,68.83,0.083,0.051,0.122,150,0,13914.89362
1888,15.52,66.89,0.083,0.04,0.134,157,0,13732.5228
1889,15.84,64.55,0.084,0.066,0.093,157,0,13736.17021
1890,15.83,62.18,0.087,0.073,0.104,152,0,13473.55623
1891,16.1,60.55,0.083,0.062,0.119,152,0,13455.31915
1892,16.15,58.85,0.085,0.055,0.134,157,0,13615.80547
1893,16.62,55.64,0.088,,0.145,151,0,13283.89058
1894,17.43,49.8,0.086,0.044,0.126,159,0,13265.6535
1895,17.63,45.39,0.086,0.044,0.134,159,0,13258.35866
1896,17.76,45.26,0.086,0.066,0.134,152,0,13338.60182
1897,18.11,41.89,0.09,0.037,0.148,158,0,13057.75076
1898,18.09,43.79,0.086,0.073,0.1,157,0,13218.23708
1899,17.45,49.93,0.085,0.04,0.104,152,0,13028.57143
1900,16.43,54.41,0.082,0.081,0.085,150,0,13112.46201
1901,16.37,55.27,0.087,0.018,0.085,150,0,12981.15502
1902,17.41,48.3,0.084,0.066,0.1,153,0,13010.33435
1903,16.83,53.17,0.084,0.07,0.174,152,0,13192.70517
1904,16.01,56.21,0.086,0.062,0.122,152,0,13302.12766
1905,15.75,57.38,0.082,,0.137,157,0,13324.01216
1906,15.6,58.81,0.083,0.066,0.1,151,0,13517.32523
1907,15.45,60.31,0.083,0.081,0.119,159,0,13717.93313
1908,15.2,61.32,0.082,0.062,0.122,157,0,14020.66869
1909,15.18,61.48,0.079,0.099,0.115,155,0,14819.45289
1910,14.85,63.68,0.079,0.066,0.111,153,0,14724.62006
1911,14.63,64.52,0.082,0.055,0.163,159,0,14607.90274
1912,14.5,66.76,0.08,0.062,0.096,151,0,14545.89666
1913,13.96,70.8,0.079,0.073,0.171,158,0,14553.19149
1914,13.57,71.6,0.079,0.059,0.137,155,0,14228.57143
1915,13.62,71.9,0.082,0.081,0.178,156,0,13925.83587
1916,13.66,72.3,0.083,0.059,0.159,152,0,13849.24012
1917,13.68,72.2,0.087,0.073,0.145,154,0,13604.86322
1918,13.32,72.2,0.078,0.07,0.119,151,0,13156.231
1919,12.72,73.8,0.086,0.07,0.145,157,0,12889.9696
1920,12.34,75.6,0.081,0.077,0.145,155,0,12893.61702
1921,12.04,77.8,0.083,0.081,0.178,156,0,13356.83891
1922,12.31,78.3,0.085,0.395,0.36,159,0,13634.04255
1923,12.53,76,0.087,1.588,1.621,156,0,14213.98176
1924,12.74,75.4,0.084,6.079,5.919,157,0,14567.78116
1925,12.69,74.1,0.083,19.55,18.25,151,0,15056.53495
1926,12.52,74.6,0.084,35.16,32.95,151,0,15713.06991
1927,12.12,75.5,0.087,30.79,28.88,158,0,16052.27964
1928,12.2,75.6,0.087,54.93,51.21,159,0,16424.31611
1929,12.01,76.4,0.082,115.1,107.3,154,0,17069.90881
1930,12.04,77,0.088,148.7,135.2,158,0,17296.04863
1931,12.3,76.6,0.09,152.1,131.8,159,0,17784.80243
1932,12.61,76.2,0.087,187,154,151,0,18120.36474
1933,12.62,75.3,0.083,134.1,118.8,157,0,18521.58055
1934,12.66,75,0.081,134.8,106.3,157,0,19068.69301
1935,12.84,72.5,0.083,127.2,109.2,150,0,19065.04559
1936,13.09,72.1,0.083,254.2,146.1,159,0,19192.70517
1937,13.33,71,0.082,138.1,93.6,159,0,19524.62006
1938,13.32,71.6,0.082,297.2,118.5,152,0,19900.30395
1939,13.53,71.5,0.086,209,115.9,156,0,20060.79027
1940,13.71,71,0.084,175.4,125.5,154,0,20673.55623
1941,13.95,67.96,0.084,209.6,152.5,151,0,20757.44681
1942,14.61,67.79,0.085,352.5,213.2,154,0,20731.91489
1943,15.05,68.42,0.086,402.8,234.2,157,0,20710.0304
1944,15.2,67.26,0.082,251.1,192.2,155,0,20731.91489
1945,15.15,66.32,0.085,153.1,155.3,151,0,20830.39514
1946,15.01,66.09,0.087,138.6,139,159,0,20706.38298
1947,15.03,66.66,0.091,147.9,144.2,151,0,20648.02432
1948,15.13,66.29,0.084,146.4,146.1,150,0,20757.44681
1949,15.28,66.26,0.086,137.1,139.8,154,0,20972.64438
1950,15.46,64.02,0.088,147.1,148.7,154,0,20943.46505
1951,15.7,62.05,0.088,144.7,142.8,157,0,20648.02432
1952,15.88,61.42,0.084,133.6,136.1,154,0,20618.84498
1953,16.02,60.98,0.084,102.6,104.6,157,0,20531.30699
1954,16.22,59.88,0.087,79.7,80.5,150,0,20465.6535
1955,16.44,58.88,0.084,125.1,123,151,0,20545.89666
1956,16.33,59.41,0.085,192.7,192.3,150,0,20560.48632
1957,16.44,62.05,0.084,226.1,225.7,153,0,20261.39818
1958,16.68,61.72,0.087,296.5,284.7,150,0,20224.92401
1959,17.13,58.44,0.087,303.8,291.8,150,0,20122.79635
1960,17.38,57.71,0.086,276,270.1,153,0,20217.62918
1961,17.68,56.88,0.086,407.3,402.2,151,0,20119.14894
1962,18.05,55.84,0.087,310.4,307.7,159,0,20086.32219
1963,17.96,55.81,0.088,184.8,188.9,153,0,20213.98176
1964,17.97,56.07,0.086,167.2,169.8,154,0,20232.21884
1965,17.92,56.17,0.086,158.1,161.3,152,0,19914.89362
1966,17.9,55.97,0.089,135.7,137.6,150,0,19984.19453
1967,17.94,56.21,0.088,142.9,144.8,155,0,19900.30395
1968,17.96,56.44,0.087,126.3,128.6,159,0,19688.7538
1969,17.91,57.71,0.086,115.9,118.2,159,0,19670.51672
1970,17.89,60.11,0.086,108.6,110.4,153,0,19327.65957
1971,17.87,61.18,0.089,113,114.6,153,0,19232.82675
1972,17.93,62.25,0.088,120.3,121.9,155,0,19520.97264
1973,18.04,62.38,0.087,185.7,195.7,150,0,19411.55015
1974,18.16,62.28,0.089,134.5,139,159,0,19451.67173
1975,18.17,62.15,0.087,77.3,80.4,156,0,19473.55623
1976,18.08,62.12,0.091,62.09,63.08,154,0,19641.33739
1977,18.01,62.15,0.089,57.72,58.64,154,0,20534.95441
1978,18.1,62.42,0.089,73.8,83.3,154,0,21793.31307
1979,18.15,61.88,0.082,68.07,77.2,154,0,23361.70213
1980,17.8,61.45,0.076,54.47,59.44,155,0,25043.16109
1981,17.53,63.02,0.077,36.92,37.57,151,0,25531.91489
1982,17.23,63.52,0.076,33.9,35.22,156,0,25378.7234
1983,17,63.02,0.076,12.18,12.52,156,0,25655.92705
1984,16.86,63.99,0.074,1.867,2.021,158,0,25597.56839
1985,16.59,64.85,0.076,0.534,0.63,151,0,25779.93921
1986,16.37,68.79,0.077,0.102,0.104,156,0,25644.9848
1987,15.84,72.3,0.073,0.07,0.111,158,0,25557.44681
1988,15.36,73.8,0.073,0.07,0.115,155,0,25488.1459
1989,14.99,74.8,0.071,0.07,0.115,151,0,25469.90881
1990,14.7,75.4,0.073,0.048,0.115,157,0,25466.2614
1991,14.41,75.6,0.073,0.044,0.145,154,0,25593.92097
1992,14.3,75.7,0.077,,0.111,152,0,25484.49848
1993,14.07,75.4,0.074,,0.104,152,0,25247.41641
1994,13.91,75.6,0.071,,0.111,153,0,25309.42249
1995,13.41,75.8,0.074,0.048,0.108,150,0,25200
1996,13.04,76.3,0.074,0.059,0.096,154,0,25378.7234
1997,12.94,77,0.072,,0.156,151,0,25218.23708
1998,12.96,76.8,0.072,0.077,0.152,154,0,24962.91793
1999,12.92,76.7,0.073,0.062,0.108,156,0,24784.19453
2000,13.04,76.6,0.072,0.048,0.104,157,0,24568.99696
2001,12.97,75.9,0.076,0.059,0.126,150,0,24477.81155
2002,13.05,76,0.071,0.062,0.089,151,0,24094.83283
2003,13,77.2,0.087,0.073,0.119,153,0,23817.62918
2004,13.13,77.7,0.087,,0.126,152,0,23719.14894
2005,13.2,78,0.084,0.048,0.13,157,0,23343.46505
2006,12.58,79,0.079,0.059,0.111,152,0,22289.3617
2007,12.5,81,0.075,0.081,0.089,154,0,22559.27052
2008,12.68,82.2,0.081,0.055,0.13,153,0,22311.2462
2009,13.06,81.8,0.076,0.077,0.163,157,0,22198.17629
2010,13.06,82.4,0.074,0.073,0.134,156,0,21804.25532
2011,13.24,82,0.084,0.073,0.108,152,0,21136.77812
2012,13.35,81.7,0.083,0.066,0.126,159,0,20505.77508
2013,13.32,81.9,0.082,0.048,0.126,151,0,20141.03343
2014,12.86,81.6,0.082,0.055,0.137,154,0,19634.04255
2015,12.44,83.3,0.083,0.04,0.115,151,0,19232.82675
2016,12.53,83.5,0.082,0.081,0.096,152,0,19568.38906
2017,12.35,83.7,0.08,0.059,0.137,150,0,18324.62006
2018,11.97,84,0.082,0.051,0.163,159,0,17529.48328
2019,11.59,85.1,0.083,0.066,0.152,152,0,17142.85714
2020,11.97,85.8,0.084,0.091,0.134,150,0,16796.35258
2021,11.97,85.3,0.085,0.07,0.13,159,0,18703.95137
2022,11.52,85.8,0.086,0.062,0.115,151,0,19561.09422
2023,11.66,86.5,0.088,0.066,0.163,158,0,19502.73556
2024,11.85,86.2,0.082,0.091,0.108,157,0,19258.35866
2025,11.04,87.3,0.082,0.059,0.159,153,0,18948.32827
2026,11.49,86.7,0.085,0.077,0.108,158,0,18612.76596
2027,11.26,86.7,0.084,0.055,0.093,155,0,18448.63222
2028,11.13,86.8,0.082,0.037,0.156,157,0,18014.58967
2029,10.62,86.8,0.081,0.062,0.13,152,0,17927.05167
2030,10.7,88.4,0.084,0.051,0.167,156,0,17821.2766
2031,10.94,87.9,0.083,0.07,0.119,154,0,17657.14286
2032,10.51,88.1,0.082,0.059,0.156,152,0,17533.1307
2033,10.29,88.4,0.083,0.066,0.104,152,0,17525.83587
2034,10.25,88.8,0.081,0.055,0.096,150,0,17409.11854
2035,10.31,89.1,0.084,0.048,0.126,153,0,17299.69605
2036,10.23,88.8,0.083,0.084,0.096,154,0,17317.93313
2037,10.38,88.9,0.081,0.044,0.13,156,0,17303.34347
2038,10.51,88.6,0.081,0.04,0.193,152,0,17241.33739
2039,10.2,87.9,0.081,0.037,0.111,156,0,17124.62006
2040,10.29,87.9,0.082,0.055,0.148,156,0,17018.84498
2041,10.34,88,0.083,0.051,0.163,151,0,16756.231
2042,10.14,87.6,0.078,0.044,0.159,151,0,16621.2766
2043,9.72,88.3,0.082,0.051,0.13,155,0,16675.98784
2044,9.73,88.4,0.084,0.044,0.223,151,0,16730.69909
2045,9.75,88.4,0.081,0.073,0.119,156,0,16635.86626
2046,9.42,89.2,0.079,0.066,0.141,152,0,16635.86626
2047,9.57,89.4,0.08,0.051,0.159,159,0,16632.21884
2048,9.71,89.5,0.082,0.066,0.115,151,0,16610.33435
2049,10.23,89.7,0.08,0.066,0.159,152,0,16763.52584
2050,10.46,88.5,0.082,0.059,0.174,151,0,16880.24316
2051,10.49,88.1,0.086,0.037,0.13,159,0,17029.78723
2052,10.61,88.1,0.085,0.07,0.163,158,0,17401.82371
2053,10.68,87.6,0.083,0.051,0.134,153,0,18000
2054,10.45,87.1,0.081,0.04,0.137,150,0,18167.78116
2055,10.26,86.9,0.083,0.059,0.148,154,0,18193.31307
2056,10.25,86.8,0.08,0.062,0.074,155,0,18269.90881
2057,10.36,86.6,0.083,0.037,0.156,152,0,18127.65957
2058,10.34,85.8,0.081,0.073,0.115,159,0,17617.02128
2059,10.12,86,0.081,0.066,0.126,154,0,16832.82675
2060,9.97,85.9,0.081,0.07,0.115,154,0,16486.32219
2061,9.85,86.2,0.082,0.062,0.126,157,0,16216.41337
2062,9.97,86.3,0.083,0.055,0.122,158,0,15749.54407
2063,9.91,85.9,0.078,0.084,0.111,151,0,15592.70517
2064,10.04,85.9,0.08,0.073,0.141,152,0,15610.94225
2065,10.07,85.7,0.08,0.091,0.13,153,0,15705.77508
2066,10.08,86.4,0.084,0.417,0.471,155,0,16271.12462
2067,10.08,86.2,0.081,1.768,1.751,152,0,16442.55319
2068,10.06,86,0.079,4.725,4.744,153,0,16785.41033
2069,10.05,86.3,0.083,11.08,10.97,159,0,16821.8845
2070,10.13,86.3,0.087,22.74,21.67,159,0,17106.38298
2071,10.04,86.5,0.087,47.95,44.58,157,0,17215.80547
2072,10.23,86.6,0.085,76.8,72.9,156,0,17368.99696
2073,10.22,86.3,0.085,66.63,61.99,152,0,18076.59574
2074,10.27,86.5,0.087,65.69,59.27,150,0,18379.33131
2075,10.43,86.7,0.085,124,111.8,150,0,19210.94225
2076,10.94,87.1,0.083,172.8,150.5,157,0,19812.76596
2077,11.55,86.1,0.082,199.4,161.8,157,0,20498.48024
2078,11.84,84.8,0.082,225.5,168.1,159,0,20801.21581
2079,12.22,84.8,0.083,255.2,175.4,150,0,21023.70821
2080,12.76,83.4,0.086,276.4,150.4,152,0,21377.5076
2081,13.42,82.1,0.084,298.6,153.6,154,0,21946.50456
2082,14.05,80,0.081,323.5,162.3,157,0,21997.56839
2083,14.51,77.7,0.08,343,170.7,157,0,22274.77204
2084,15.06,75.4,0.083,362.8,173.7,151,0,22373.25228
2085,15.87,73.6,0.085,383.6,161.2,159,0,22927.65957
2086,16.4,69.03,0.091,403.8,165,152,0,23113.67781
2087,16.75,66.29,0.083,421.2,197.3,153,0,23197.56839
2088,17.22,64.29,0.084,435.3,182.1,158,0,23212.15805
2089,17.54,61.79,0.082,445.9,161.4,157,0,23372.64438
2090,17.55,60.22,0.082,451.6,155.7,154,0,23226.74772
2091,17.59,58.78,0.084,458.3,167.6,152,0,23062.61398
2092,17.64,58.51,0.086,465.8,187.8,156,0,18310.0304
2093,17.83,60.18,0.085,475.9,224.5,157,0,18156.83891
2094,18.15,60.05,0.084,476.2,236.8,159,0,18051.06383
2095,18.17,59.42,0.084,483.7,242,159,0,17916.10942
2096,18.35,57.45,0.084,491.6,247.7,157,0,18240.72948
2097,18.51,57.28,0.083,513.2,319.3,154,0,18258.96657
2098,18.78,55.48,0.082,428.4,308.2,157,0,18291.79331
2099,18.5,50.74,0.083,311.2,259.4,153,0,18065.6535
2100,18.46,51.71,0.084,206.2,190.5,159,0,18069.30091
2101,18.55,52.27,0.082,547.1,505,150,0,18375.68389
2102,18.97,51.5,0.084,530.7,514.3,156,0,18364.74164
2103,18.83,47.83,0.087,441,443.1,157,0,18251.67173
2104,18.75,48.67,0.084,461.6,483.1,150,0,18145.89666
2105,18.85,48.9,0.081,455.9,489.3,153,0,18138.60182
2106,18.58,50.03,0.086,396.5,425.7,153,0,18062.00608
2107,18.57,50.3,0.086,419.7,456.4,152,0,17883.28267
2108,18.74,49.9,0.085,406,450.2,159,0,17770.21277
2109,18.7,50.6,0.083,387.6,432.8,152,0,17832.21884
2110,18.53,51.57,0.084,338.6,377.2,159,0,17810.33435
2111,18.69,51.74,0.084,287.7,320.5,159,0,17905.16717
2112,18.85,51.07,0.083,329.8,371.5,150,0,17642.55319
2113,18.84,50.17,0.084,256.5,284.2,152,0,17190.27356
2114,18.7,50.2,0.085,266.5,295.4,158,0,17102.73556
2115,18.86,51.9,0.084,262.9,297.5,155,0,17029.78723
2116,18.59,51.77,0.085,232.5,264.6,159,0,17263.22188
2117,18.41,51.77,0.084,166.2,186.1,156,0,17263.22188
2118,18.06,52.9,0.082,88.7,93.6,158,0,16993.31307
2119,17.92,53.67,0.083,78.9,83.7,159,0,17237.68997
2120,17.9,54.01,0.083,87.1,98.2,158,0,17835.86626
2121,17.82,54.24,0.083,95,108.9,152,0,18207.90274
2122,17.9,53.91,0.085,103.3,122.2,153,0,19466.2614
2123,17.68,54.44,0.084,54.95,63.32,157,0,21359.27052
2124,17.51,54.41,0.08,40.6,44.74,152,0,22920.36474
2125,17.45,54.44,0.084,25,25.68,157,0,23664.43769
2126,17.17,56.17,0.084,15.92,16.05,151,0,23981.76292
2127,16.95,57.68,0.083,8.99,9.11,154,0,24083.89058
2128,16.71,58.95,0.084,4.004,4.057,154,0,24076.59574
2129,16.49,60.15,0.082,1.168,1.161,152,0,24248.02432
2130,16.48,60.21,0.083,0.135,0.178,152,0,24218.84498
2131,16.38,60.61,0.085,0.066,0.104,159,0,24113.06991
2132,16.21,61.38,0.08,0.055,0.093,154,0,24320.97264
2133,16.07,62.92,0.081,0.07,0.111,152,0,24423.1003
2134,15.95,63.32,0.08,0.062,0.093,155,0,24550.75988
2135,15.99,62.85,0.078,0.051,0.1,155,0,24645.59271
2136,16.24,62.42,0.081,0.059,0.082,152,0,24631.00304
2137,16.52,61.21,0.082,0.048,0.067,157,0,24616.41337
2138,16.31,62.22,0.08,0.055,0.141,151,0,24806.07903
2139,16.19,62.25,0.08,0.07,0.108,154,0,24922.79635
2140,16.33,60.98,0.079,0.051,0.134,152,0,25331.30699
2141,16.43,60.51,0.08,0.066,0.104,151,0,25302.12766
2142,16.16,62.02,0.082,0.04,0.093,152,0,25488.1459
2143,16.04,61.98,0.084,0.051,0.1,151,0,25218.23708
2144,16.04,61.11,0.082,0.04,0.104,158,0,25101.51976
2145,16.03,60.35,0.084,0.066,0.078,156,0,24864.43769
2146,16.08,59.58,0.082,0.07,0.104,152,0,24514.28571
2147,16.21,56.64,0.083,0.04,0.108,158,0,24609.11854
2148,16.24,56.38,0.085,0.048,0.119,156,0,24200.6079
2149,16.18,55.81,0.08,0.077,0.1,155,0,23905.16717
2150,16.62,51.8,0.082,0.066,0.089,156,0,23649.84802
2151,16.82,49.63,0.082,0.037,0.104,158,0,23182.97872
2152,16.77,49.83,0.084,0.04,0.126,150,0,22697.87234
2153,16.53,51.44,0.083,0.073,0.096,156,0,22435.25836
2154,16.3,52.4,0.081,0.066,0.096,155,0,22070.51672
2155,16.2,54.07,0.08,0.091,0.063,151,0,21494.22492
2156,16.03,55.74,0.078,0.066,0.108,154,0,20877.81155
2157,15.99,56.94,0.083,0.051,0.126,153,0,20301.51976
2158,16.07,57.14,0.082,0.099,0.089,154,0,19615.80547
2159,15.97,58.34,0.081,0.084,0.093,152,0,19065.04559
2160,15.83,58.64,0.082,0.066,0.078,150,0,18590.88146
2161,15.99,58.21,0.081,0.044,0.126,159,0,17985.41033
2162,16.48,56.68,0.081,0.055,0.111,151,0,17460.18237
2163,16.34,57.08,0.081,0.062,0.115,153,0,17175.68389
2164,16.15,57.84,0.078,0.04,0.108,152,0,16632.21884
2165,16.12,58.01,0.081,0.048,0.115,152,0,16081.45897
2166,16.22,57.94,0.081,0.077,0.111,158,0,15734.95441
2167,16.14,58.81,0.082,0.051,0.1,153,0,15326.44377
2168,16.11,58.81,0.081,0.059,0.13,157,0,15155.0152
2169,16.22,58.44,0.081,0.055,0.096,158,0,14899.69605
2170,16.21,57.78,0.08,0.048,0.093,159,0,14567.78116
2171,16.24,57.98,0.081,0.084,0.1,157,0,14283.28267
2172,16.1,58.74,0.082,0.044,0.089,150,0,14046.20061
2173,16.17,57.91,0.079,0.066,0.108,155,0,13929.48328
2174,16.29,57.18,0.084,0.07,0.1,155,0,13761.70213
2175,16.69,54.71,0.08,0.088,0.085,151,0,13699.69605
2176,16.78,52.87,0.081,0.051,0.074,152,0,13418.84498
2177,16.7,52.8,0.081,0.048,0.126,158,0,13349.54407
2178,16.84,51.67,0.084,0.048,0.137,152,0,13331.30699
2179,16.83,51.64,0.083,0.062,0.089,158,0,13375.07599
2180,16.67,52.27,0.08,0.048,0.126,153,0,13345.89666
2181,16.92,51.44,0.078,0.066,0.145,150,0,13415.19757
2182,17.09,50.23,0.081,0.055,0.096,155,0,13396.96049
2183,17.17,50.03,0.082,0.062,0.085,153,0,13316.71733
2184,17.16,49.83,0.082,0.062,0.141,155,0,13364.13374
2185,17.01,53.64,0.081,0.048,0.108,155,0,13283.89058
2186,16.54,56.94,0.081,0.059,0.137,154,0,13272.94833
2187,15.85,67.46,0.082,0.07,0.126,150,0,13203.64742
2188,14.21,76.4,0.084,0.059,0.182,154,0,13203.64742
2189,13.27,79.8,0.082,0.113,0.111,157,0,13163.52584
2190,12.68,83.4,0.08,0.099,0.152,158,0,13167.17325
2191,12.84,84.4,0.075,0.059,0.148,159,0,13345.89666
